"","checked","result_type","id","citation_id","site_id","treatment_id","sitename","city","lat","lon","scientificname","commonname","genus","species_id","cultivar_id","author","citation_year","treatment","date","time","raw_date","month","year","dateloc","trait","trait_description","mean","units","n","statname","stat","notes","access_level","cultivar","entity","method_name","view_url","edit_url"
"91",0,"traits",6002483272,6000000008,6000014473,NA,"MAC Field Scanner Season 6 Range 50 Column 5 E","Maricopa",33.0763087785744,-111.97497875823,"Sorghum bicolor","sorghum","Sorghum",2588,NA,"Zongyang, Li",2016,NA,"2018 Apr 1","12:00:00 (America/Phoenix)","2018-04-01 14:00:00 -0500",4,2018,"5.0","canopy_cover","Fraction of ground covered by plant",0,"%",NA,"",NA,"",2,NA,NA,"Canopy Cover Estimation from Field Scanner RGB images","https://terraref.ncsa.illinois.edu/bety/traits/6002483272","https://terraref.ncsa.illinois.edu/bety/traits/6002483272/edit"
"92",0,"traits",6002483274,6000000008,6000015486,NA,"MAC Field Scanner Season 6 Range 5 Column 16 W","Maricopa",33.0746914398972,-111.974806140762,"Sorghum bicolor","sorghum","Sorghum",2588,NA,"Zongyang, Li",2016,NA,"2018 Apr 1","12:00:00 (America/Phoenix)","2018-04-01 14:00:00 -0500",4,2018,"5.0","canopy_cover","Fraction of ground covered by plant",0,"%",NA,"",NA,"",2,NA,NA,"Canopy Cover Estimation from Field Scanner RGB images","https://terraref.ncsa.illinois.edu/bety/traits/6002483274","https://terraref.ncsa.illinois.edu/bety/traits/6002483274/edit"
"93",0,"traits",6002483277,6000000008,6000015855,NA,"MAC Field Scanner Season 6 Range 30 Column 7 W","Maricopa",33.075589944661,-111.974953874516,"Sorghum bicolor","sorghum","Sorghum",2588,NA,"Zongyang, Li",2016,NA,"2018 Apr 1","12:00:00 (America/Phoenix)","2018-04-01 14:00:00 -0500",4,2018,"5.0","canopy_cover","Fraction of ground covered by plant",4.42490842491,"%",NA,"",NA,"",2,NA,NA,"Canopy Cover Estimation from Field Scanner RGB images","https://terraref.ncsa.illinois.edu/bety/traits/6002483277","https://terraref.ncsa.illinois.edu/bety/traits/6002483277/edit"
"94",0,"traits",6002483278,6000000008,6000015475,NA,"MAC Field Scanner Season 6 Range 5 Column 5 W","Maricopa",33.0746913814703,-111.974986200923,"Sorghum bicolor","sorghum","Sorghum",2588,NA,"Zongyang, Li",2016,NA,"2018 Apr 1","12:00:00 (America/Phoenix)","2018-04-01 14:00:00 -0500",4,2018,"5.0","canopy_cover","Fraction of ground covered by plant",0,"%",NA,"",NA,"",2,NA,NA,"Canopy Cover Estimation from Field Scanner RGB images","https://terraref.ncsa.illinois.edu/bety/traits/6002483278","https://terraref.ncsa.illinois.edu/bety/traits/6002483278/edit"
"95",0,"traits",6002483282,6000000008,6000013680,NA,"MAC Field Scanner Season 6 Range 2 Column 2 W","Maricopa",33.074583539229,-111.975035258733,"Sorghum bicolor","sorghum","Sorghum",2588,NA,"Zongyang, Li",2016,NA,"2018 Apr 1","12:00:00 (America/Phoenix)","2018-04-01 14:00:00 -0500",4,2018,"5.0","canopy_cover","Fraction of ground covered by plant",0,"%",NA,"",NA,"",2,NA,NA,"Canopy Cover Estimation from Field Scanner RGB images","https://terraref.ncsa.illinois.edu/bety/traits/6002483282","https://terraref.ncsa.illinois.edu/bety/traits/6002483282/edit"
"96",0,"traits",6002483283,6000000008,6000013929,NA,"MAC Field Scanner Season 6 Range 14 Column 13 E","Maricopa",33.0750149056062,-111.974847211379,"Sorghum bicolor","sorghum","Sorghum",2588,NA,"Zongyang, Li",2016,NA,"2018 Apr 1","12:00:00 (America/Phoenix)","2018-04-01 14:00:00 -0500",4,2018,"5.0","canopy_cover","Fraction of ground covered by plant",0,"%",NA,"",NA,"",2,NA,NA,"Canopy Cover Estimation from Field Scanner RGB images","https://terraref.ncsa.illinois.edu/bety/traits/6002483283","https://terraref.ncsa.illinois.edu/bety/traits/6002483283/edit"
"97",0,"traits",6002483284,6000000008,6000016227,NA,"MAC Field Scanner Season 6 Range 54 Column 5 W","Maricopa",33.0764525442927,-111.974987008905,"Sorghum bicolor","sorghum","Sorghum",2588,NA,"Zongyang, Li",2016,NA,"2018 Apr 1","12:00:00 (America/Phoenix)","2018-04-01 14:00:00 -0500",4,2018,"5.0","canopy_cover","Fraction of ground covered by plant",0,"%",NA,"",NA,"",2,NA,NA,"Canopy Cover Estimation from Field Scanner RGB images","https://terraref.ncsa.illinois.edu/bety/traits/6002483284","https://terraref.ncsa.illinois.edu/bety/traits/6002483284/edit"
"98",0,"traits",6002483285,6000000008,6000016001,NA,"MAC Field Scanner Season 6 Range 39 Column 13 W","Maricopa",33.0759134553966,-111.974855806815,"Sorghum bicolor","sorghum","Sorghum",2588,NA,"Zongyang, Li",2016,NA,"2018 Apr 1","12:00:00 (America/Phoenix)","2018-04-01 14:00:00 -0500",4,2018,"5.0","canopy_cover","Fraction of ground covered by plant",8.98168498168,"%",NA,"",NA,"",2,NA,NA,"Canopy Cover Estimation from Field Scanner RGB images","https://terraref.ncsa.illinois.edu/bety/traits/6002483285","https://terraref.ncsa.illinois.edu/bety/traits/6002483285/edit"
"99",0,"traits",6002483286,6000000008,6000016091,NA,"MAC Field Scanner Season 6 Range 45 Column 9 W","Maricopa",33.0761290867582,-111.974921382961,"Sorghum bicolor","sorghum","Sorghum",2588,NA,"Zongyang, Li",2016,NA,"2018 Apr 1","12:00:00 (America/Phoenix)","2018-04-01 14:00:00 -0500",4,2018,"5.0","canopy_cover","Fraction of ground covered by plant",9.41142191142,"%",NA,"",NA,"",2,NA,NA,"Canopy Cover Estimation from Field Scanner RGB images","https://terraref.ncsa.illinois.edu/bety/traits/6002483286","https://terraref.ncsa.illinois.edu/bety/traits/6002483286/edit"
"100",0,"traits",6002483287,6000000008,6000014034,NA,"MAC Field Scanner Season 6 Range 21 Column 11 E","Maricopa",33.0752664896415,-111.974880064809,"Sorghum bicolor","sorghum","Sorghum",2588,NA,"Zongyang, Li",2016,NA,"2018 Apr 1","12:00:00 (America/Phoenix)","2018-04-01 14:00:00 -0500",4,2018,"5.0","canopy_cover","Fraction of ground covered by plant",7.25524475524,"%",NA,"",NA,"",2,NA,NA,"Canopy Cover Estimation from Field Scanner RGB images","https://terraref.ncsa.illinois.edu/bety/traits/6002483287","https://terraref.ncsa.illinois.edu/bety/traits/6002483287/edit"
